"ID";"DTM";"P";"T";"RM"
"PLAVEC";1967-07-15;32.94;19.602;2.458
"PLAVEC";1967-08-15;31.59;17.403;1.963
"PLAVEC";1967-09-15;108.8;14.479;1.917
"PLAVEC";1967-10-15;12.16;10.39;1.381
"PLAVEC";1967-11-15;12.95;2.775;1.161
"PLAVEC";1967-12-15;45.28;-1.108;0.944
"PLAVEC";1968-01-15;45.7;-3.686;5.071
"PLAVEC";1968-02-15;17.9;0.128;20.131
"PLAVEC";1968-03-15;17.58;3.994;5.807
"PLAVEC";1968-04-15;29.76;9.598;5.102
"PLAVEC";1968-05-15;51.19;12.321;4.724
"PLAVEC";1968-06-15;39.56;17.332;3.642
"PLAVEC";1968-07-15;41.88;17.5;2.947
"PLAVEC";1968-08-15;164.28;16.471;3.242
"PLAVEC";1968-09-15;35.21;13.102;2.469
"PLAVEC";1968-10-15;39.34;8.725;2.134
"PLAVEC";1968-11-15;40.67;4.253;6.061
"PLAVEC";1968-12-15;12.95;-3.811;5.433
"PLAVEC";1969-01-15;36.28;-3.119;9.464
"PLAVEC";1969-02-15;43.52;-2.678;12.581
"PLAVEC";1969-03-15;29.79;-0.051;16.728
"PLAVEC";1969-04-15;11.1;7.962;12.065
"PLAVEC";1969-05-15;102.62;15.282;14.611
"PLAVEC";1969-06-15;86.46;15.531;11.655
"PLAVEC";1969-07-15;41.04;18.68;7.68
"PLAVEC";1969-08-15;67.46;16.415;6.564
"PLAVEC";1969-09-15;8.14;14.034;5.023
"PLAVEC";1969-10-15;8.23;9.931;4.212
"PLAVEC";1969-11-15;35.83;4.474;3.582
"PLAVEC";1969-12-15;33.47;-5.233;2.963
"PLAVEC";1970-01-15;9.97;-3.48;2.486
"PLAVEC";1970-02-15;78.39;-2.528;5.276
"PLAVEC";1970-03-15;44.69;1.066;39.776
"PLAVEC";1970-04-15;28.21;6.898;9.809
"PLAVEC";1970-05-15;38.87;11.3;8.465
"PLAVEC";1970-06-15;70.17;17.317;7.705
"PLAVEC";1970-07-15;43.7;17.908;5.831
"PLAVEC";1970-08-15;57.34;17.577;4.867
"PLAVEC";1970-09-15;11.72;12.847;3.942
"PLAVEC";1970-10-15;35.4;7.89;3.328
"PLAVEC";1970-11-15;61.19;5.18;3
"PLAVEC";1970-12-15;18.16;-0.712;2.326
"PLAVEC";1971-01-15;13.99;-3.616;2.496
"PLAVEC";1971-02-15;17.93;0.626;6.061
"PLAVEC";1971-03-15;39.66;0.324;9.632
"PLAVEC";1971-04-15;24.6;8.862;5.016
"PLAVEC";1971-05-15;57.99;14.571;5.005
"PLAVEC";1971-06-15;89.24;14.724;4.87
"PLAVEC";1971-07-15;23.58;18.806;2.902
"PLAVEC";1971-08-15;63.47;19.72;2.568
"PLAVEC";1971-09-15;50.28;11.78;2.057
"PLAVEC";1971-10-15;10.02;7.676;1.663
"PLAVEC";1971-11-15;35.63;2.808;1.424
"PLAVEC";1971-12-15;16.09;2.304;1.209
"PLAVEC";1972-01-15;28.81;-3.586;0.98
"PLAVEC";1972-02-15;32.73;1.497;2.876
"PLAVEC";1972-03-15;14.14;5.216;1.141
"PLAVEC";1972-04-15;65.92;7.59;2.796
"PLAVEC";1972-05-15;101.77;12.589;8.49
"PLAVEC";1972-06-15;70.62;16.669;4.214
"PLAVEC";1972-07-15;61.76;18.772;2.742
"PLAVEC";1972-08-15;36.16;16.935;1.638
"PLAVEC";1972-09-15;30.13;11.273;1.292
"PLAVEC";1972-10-15;11.88;6.499;1.042
"PLAVEC";1972-11-15;24.22;3.494;0.894
"PLAVEC";1972-12-15;4.66;-1.167;0.729
"PLAVEC";1973-01-15;16.34;-1.684;0.611
"PLAVEC";1973-02-15;17.28;0.342;0.513
"PLAVEC";1973-03-15;7.05;4.015;0.441
"PLAVEC";1973-04-15;56.26;5.949;0.927
"PLAVEC";1973-05-15;28.35;13.415;0.501
"PLAVEC";1973-06-15;60.41;16.28;0.687
"PLAVEC";1973-07-15;65.26;17.728;0.498
"PLAVEC";1973-08-15;15.73;18.687;0.188
"PLAVEC";1973-09-15;46.3;14.541;0.179
"PLAVEC";1973-10-15;19.97;6.825;0.13
"PLAVEC";1973-11-15;25.03;1.389;0.112
"PLAVEC";1973-12-15;15.1;-1.062;0.089
"PLAVEC";1974-01-15;32.13;0.535;0.074
"PLAVEC";1974-02-15;13.72;3.087;0.116
"PLAVEC";1974-03-15;8.24;6.373;0.072
"PLAVEC";1974-04-15;9.26;8.18;0.062
"PLAVEC";1974-05-15;78.59;11.955;0.843
"PLAVEC";1974-06-15;89.5;14.221;1.018
"PLAVEC";1974-07-15;83.21;16.317;0.791
"PLAVEC";1974-08-15;69.72;18.894;0.42
"PLAVEC";1974-09-15;30.41;13.285;0.069
"PLAVEC";1974-10-15;39.49;4.851;0.078
"PLAVEC";1974-11-15;47.51;2.987;0.317
"PLAVEC";1974-12-15;60.28;2.967;9.788
"PLAVEC";1975-01-15;22.08;1.907;7.669
"PLAVEC";1975-02-15;2.1;-0.605;4.652
"PLAVEC";1975-03-15;39.62;4.141;10.323
"PLAVEC";1975-04-15;10.81;7.518;4.468
"PLAVEC";1975-05-15;42.43;13.916;4.197
"PLAVEC";1975-06-15;131.94;15.816;5.722
"PLAVEC";1975-07-15;45.17;18.549;3.159
"PLAVEC";1975-08-15;90.04;18.113;3.092
"PLAVEC";1975-09-15;15.33;16.354;1.86
"PLAVEC";1975-10-15;38.63;8.216;1.621
"PLAVEC";1975-11-15;32.86;1.176;1.41
"PLAVEC";1975-12-15;21.91;-0.583;1.085
"PLAVEC";1976-01-15;76.48;-0.348;5.253
"PLAVEC";1976-02-15;23.25;-1.313;10.912
"PLAVEC";1976-03-15;8.94;0.242;10.192
"PLAVEC";1976-04-15;22.18;8.068;6.791
"PLAVEC";1976-05-15;36.62;13.393;5.927
"PLAVEC";1976-06-15;24.79;17.6;4.731
"PLAVEC";1976-07-15;99.45;19.531;4.428
"PLAVEC";1976-08-15;55.4;15.33;3.387
"PLAVEC";1976-09-15;41.74;12.197;2.785
"PLAVEC";1976-10-15;42.03;9.269;2.339
"PLAVEC";1976-11-15;50.69;4.695;2.145
"PLAVEC";1976-12-15;24.01;-2.082;1.616
"PLAVEC";1977-01-15;55.72;-1.908;6.605
"PLAVEC";1977-02-15;59.26;0.555;37.506
"PLAVEC";1977-03-15;40.59;6.203;12.347
"PLAVEC";1977-04-15;32.96;6.38;9.316
"PLAVEC";1977-05-15;17.41;12.869;7.541
"PLAVEC";1977-06-15;49.76;16.95;6.634
"PLAVEC";1977-07-15;53.66;17.442;5.452
"PLAVEC";1977-08-15;103.09;16.413;4.791
"PLAVEC";1977-09-15;38.01;11.452;3.814
"PLAVEC";1977-10-15;13.8;9.592;3.103
"PLAVEC";1977-11-15;26.89;4.27;2.638
"PLAVEC";1977-12-15;19.69;-1.652;2.174
"PLAVEC";1978-01-15;22.6;-1.071;1.824
"PLAVEC";1978-02-15;20.5;-3.115;1.531
"PLAVEC";1978-03-15;19.87;4.292;1.284
"PLAVEC";1978-04-15;35.41;6.722;1.584
"PLAVEC";1978-05-15;55.47;11.508;2.003
"PLAVEC";1978-06-15;27.64;15.212;0.959
"PLAVEC";1978-07-15;42.43;15.978;0.829
"PLAVEC";1978-08-15;32.17;15.725;0.586
"PLAVEC";1978-09-15;26.2;12.795;0.465
"PLAVEC";1978-10-15;15.44;8.987;0.38
"PLAVEC";1978-11-15;15.42;0.954;0.319
"PLAVEC";1978-12-15;20.54;-0.794;0.265
"PLAVEC";1979-01-15;30.96;-5.457;0.222
"PLAVEC";1979-02-15;39.37;-1.576;0.186
"PLAVEC";1979-03-15;57.48;4.099;18.913
"PLAVEC";1979-04-15;46.66;6.622;4.624
"PLAVEC";1979-05-15;15.61;14.109;3.111
"PLAVEC";1979-06-15;78.43;18.562;3.566
"PLAVEC";1979-07-15;57.82;15.595;2.459
"PLAVEC";1979-08-15;66.88;16.414;2.039
"PLAVEC";1979-09-15;62.25;13.757;1.659
"PLAVEC";1979-10-15;9.59;7.13;1.256
"PLAVEC";1979-11-15;69.81;2.908;1.299
"PLAVEC";1979-12-15;39.58;2.676;6.219
"PLAVEC";1980-01-15;17.99;-5.004;6.159
"PLAVEC";1980-02-15;20.23;0.776;10.232
"PLAVEC";1980-03-15;28.14;2.041;7.072
"PLAVEC";1980-04-15;60.8;5.477;11.478
"PLAVEC";1980-05-15;49.92;10.577;7.226
"PLAVEC";1980-06-15;54.15;15.29;6.076
"PLAVEC";1980-07-15;80.91;15.75;5.454
"PLAVEC";1980-08-15;32.4;16.985;3.774
"PLAVEC";1980-09-15;17.94;13.118;3.074
"PLAVEC";1980-10-15;68.32;7.31;2.742
"PLAVEC";1980-11-15;26.47;1.742;2.327
"PLAVEC";1980-12-15;22.31;-0.768;2.198
"PLAVEC";1981-01-15;30.73;-3.37;7.015
"PLAVEC";1981-02-15;14.71;-0.465;7.064
"PLAVEC";1981-03-15;32.34;6.275;5.353
"PLAVEC";1981-04-15;18.88;7.66;4.597
"PLAVEC";1981-05-15;29.82;13.394;3.994
"PLAVEC";1981-06-15;48.71;17.24;3.475
"PLAVEC";1981-07-15;108.08;17.119;3.414
"PLAVEC";1981-08-15;27.11;17.459;2.25
"PLAVEC";1981-09-15;117.91;13.967;2.239
"PLAVEC";1981-10-15;71.51;8.447;9.134
"PLAVEC";1981-11-15;24.65;3.422;7.877
"PLAVEC";1981-12-15;38.51;-2.701;10.821
"PLAVEC";1982-01-15;37.74;-5.396;10.503
"PLAVEC";1982-02-15;3.74;-2.276;14.572
"PLAVEC";1982-03-15;38.92;3.968;17.598
"PLAVEC";1982-04-15;12.42;6.004;10.181
"PLAVEC";1982-05-15;70.44;13.389;9.964
"PLAVEC";1982-06-15;70.7;16.918;8.286
"PLAVEC";1982-07-15;84.61;18.831;6.988
"PLAVEC";1982-08-15;94.47;17.924;5.83
"PLAVEC";1982-09-15;22.42;16.394;4.249
"PLAVEC";1982-10-15;38.83;9.116;3.606
"PLAVEC";1982-11-15;16.87;3.625;2.988
"PLAVEC";1982-12-15;40.75;0.694;2.695
"PLAVEC";1983-01-15;20.39;2.733;2.211
"PLAVEC";1983-02-15;41.25;-3.001;4.69
"PLAVEC";1983-03-15;15.44;4.091;3.704
"PLAVEC";1983-04-15;55.92;9.728;4.097
"PLAVEC";1983-05-15;63.96;13.677;4.015
"PLAVEC";1983-06-15;68.34;16.712;3.323
"PLAVEC";1983-07-15;22.71;21.325;1.723
"PLAVEC";1983-08-15;20.43;18.887;1.39
"PLAVEC";1983-09-15;37.79;14.139;1.175
"PLAVEC";1983-10-15;16.44;8.633;0.968
"PLAVEC";1983-11-15;21.66;1.356;0.815
"PLAVEC";1983-12-15;22.28;-1.362;0.679
"PLAVEC";1984-01-15;25.27;-1.202;0.57
"PLAVEC";1984-02-15;40.35;-1.37;1.696
"PLAVEC";1984-03-15;26.95;2.033;4.275
"PLAVEC";1984-04-15;50.5;7.348;2.969
"PLAVEC";1984-05-15;81.7;12.05;4.262
"PLAVEC";1984-06-15;47.55;14.58;2.104
"PLAVEC";1984-07-15;60.33;16.02;1.782
"PLAVEC";1984-08-15;56.63;17.008;1.235
"PLAVEC";1984-09-15;78.03;12.611;1.183
"PLAVEC";1984-10-15;19.46;9.206;0.663
"PLAVEC";1984-11-15;36.28;4.002;0.721
"PLAVEC";1984-12-15;15.63;-1.375;0.415
"PLAVEC";1985-01-15;31.82;-7.796;0.348
"PLAVEC";1985-02-15;26.94;-5.207;0.843
"PLAVEC";1985-03-15;45.78;2.32;32.779
"PLAVEC";1985-04-15;17.99;7.828;6.349
"PLAVEC";1985-05-15;117.91;14.069;9.275
"PLAVEC";1985-06-15;68.07;13.846;6.22
"PLAVEC";1985-07-15;94.3;18.074;6.162
"PLAVEC";1985-08-15;145.56;17.287;8.216
"PLAVEC";1985-09-15;11.87;13.584;2.939
"PLAVEC";1985-10-15;10.55;7.972;2.443
"PLAVEC";1985-11-15;81;-0.041;2.027
"PLAVEC";1985-12-15;37.59;1.577;30.991
"PLAVEC";1986-01-15;46.26;-1.706;13.807
"PLAVEC";1986-02-15;23.74;-6.951;10.95
"PLAVEC";1986-03-15;16.97;2.087;20.39
"PLAVEC";1986-04-15;10.7;9.766;9.55
"PLAVEC";1986-05-15;66.8;15.217;9.067
"PLAVEC";1986-06-15;88.89;16.282;8.003
"PLAVEC";1986-07-15;112.22;17.177;7.251
"PLAVEC";1986-08-15;68.75;17.308;5.314
"PLAVEC";1986-09-15;17.61;12.654;3.979
"PLAVEC";1986-10-15;35.13;8.779;3.387
"PLAVEC";1986-11-15;24.13;3.662;2.833
"PLAVEC";1986-12-15;41.4;-1.25;2.333
"PLAVEC";1987-01-15;63.04;-6.852;1.958
"PLAVEC";1987-02-15;40.37;-1.25;6.808
"PLAVEC";1987-03-15;36.5;-1.949;11.282
"PLAVEC";1987-04-15;15.25;8.813;15.131
"PLAVEC";1987-05-15;118.37;11.158;23.101
"PLAVEC";1987-06-15;110.43;15.322;16.189
"PLAVEC";1987-07-15;94.33;18.238;12.792
"PLAVEC";1987-08-15;48.17;15.463;8.27
"PLAVEC";1987-09-15;44.87;15.426;6.721
"PLAVEC";1987-10-15;24.94;9.113;5.41
"PLAVEC";1987-11-15;20.96;3.697;4.523
"PLAVEC";1987-12-15;33.32;0.604;3.958
"PLAVEC";1988-01-15;17.08;1.108;3.237
"PLAVEC";1988-02-15;45.59;0.874;10.789
"PLAVEC";1988-03-15;45.06;1.266;13.399
"PLAVEC";1988-04-15;19.04;8.505;7.64
"PLAVEC";1988-05-15;32.02;14.503;6.574
"PLAVEC";1988-06-15;76.93;15.872;6.065
"PLAVEC";1988-07-15;71.49;18.744;4.902
"PLAVEC";1988-08-15;67.7;17.912;3.951
"PLAVEC";1988-09-15;33.7;13.517;3.154
"PLAVEC";1988-10-15;23.36;8.75;2.627
"PLAVEC";1988-11-15;20.3;-0.191;2.191
"PLAVEC";1988-12-15;47.4;1.037;1.838
"PLAVEC";1989-01-15;13.16;-0.387;1.542
"PLAVEC";1989-02-15;17.01;2.815;1.294
"PLAVEC";1989-03-15;17.14;6.287;1.194
"PLAVEC";1989-04-15;82.92;9.044;3.921
"PLAVEC";1989-05-15;52.75;13.242;2.325
"PLAVEC";1989-06-15;66.86;15.202;2.179
"PLAVEC";1989-07-15;43.56;18.353;1.136
"PLAVEC";1989-08-15;71.44;17.635;1.043
"PLAVEC";1989-09-15;48.03;14.348;0.687
"PLAVEC";1989-10-15;12.57;9.669;0.481
"PLAVEC";1989-11-15;15.61;1.528;0.406
"PLAVEC";1989-12-15;14.6;0.302;0.349
"PLAVEC";1990-01-15;4.18;-0.87;0.28
"PLAVEC";1990-02-15;53.88;3.335;0.235
"PLAVEC";1990-03-15;21.59;6.873;0.349
"PLAVEC";1990-04-15;59.97;7.022;1.175
"PLAVEC";1990-05-15;52.59;14.047;1.09
"PLAVEC";1990-06-15;57.29;16.223;0.809
"PLAVEC";1990-07-15;24.75;17.697;0.168
"PLAVEC";1990-08-15;17.15;19.268;0.093
"PLAVEC";1990-09-15;50.59;11.597;0.104
"PLAVEC";1990-10-15;37.22;9.03;0.077
"PLAVEC";1990-11-15;47.78;4.213;0.168
"PLAVEC";1990-12-15;17.21;-1.235;0.041
"PLAVEC";1991-01-15;4.24;-0.623;0.034
"PLAVEC";1991-02-15;10.47;-4.272;0.029
"PLAVEC";1991-03-15;25.85;5.253;0.024
"PLAVEC";1991-04-15;18.12;6.962;0.135
"PLAVEC";1991-05-15;77.49;9.318;1.524
"PLAVEC";1991-06-15;70.16;15.469;1.406
"PLAVEC";1991-07-15;66.52;19.817;0.834
"PLAVEC";1991-08-15;38.28;18.064;0.144
"PLAVEC";1991-09-15;19.25;15.155;0.025
"PLAVEC";1991-10-15;8.73;7.526;0.009
"PLAVEC";1991-11-15;58.7;2.941;0.08
"PLAVEC";1991-12-15;47.38;-1.813;0.301
"PLAVEC";1992-01-15;15.44;0.195;10.204
"PLAVEC";1992-02-15;15.45;1.906;2.996
"PLAVEC";1992-03-15;49.6;3.885;9.423
"PLAVEC";1992-04-15;22.68;8.175;4.586
"PLAVEC";1992-05-15;22.03;14.161;3.811
"PLAVEC";1992-06-15;44.26;17.855;3.327
"PLAVEC";1992-07-15;46.5;19.928;2.697
"PLAVEC";1992-08-15;49.92;22.429;2.217
"PLAVEC";1992-09-15;40.4;14.351;1.831
"PLAVEC";1992-10-15;54.56;6.787;1.546
"PLAVEC";1992-11-15;38.84;3.377;1.517
"PLAVEC";1992-12-15;27.43;-1.61;1.072
"PLAVEC";1993-01-15;25.68;-0.363;5.156
"PLAVEC";1993-02-15;19.2;-2.194;6.39
"PLAVEC";1993-03-15;7.39;2.106;4.557
"PLAVEC";1993-04-15;13.29;9.338;3.899
"PLAVEC";1993-05-15;47.77;15.988;3.797
"PLAVEC";1993-06-15;84.58;16.3;3.651
"PLAVEC";1993-07-15;71.7;17.101;2.773
"PLAVEC";1993-08-15;63.6;18.153;2.145
"PLAVEC";1993-09-15;33.26;13.012;1.634
"PLAVEC";1993-10-15;51.56;8.623;1.415
"PLAVEC";1993-11-15;40.66;0.077;1.36
"PLAVEC";1993-12-15;42.43;0.757;5.674
"PLAVEC";1994-01-15;14.92;1.897;4.519
"PLAVEC";1994-02-15;10.48;-0.78;3.681
"PLAVEC";1994-03-15;28.09;6.049;2.894
"PLAVEC";1994-04-15;55.91;8.468;4.461
"PLAVEC";1994-05-15;51.87;13.023;3.479
"PLAVEC";1994-06-15;21.92;17.251;2.088
"PLAVEC";1994-07-15;73.37;22.077;2.14
"PLAVEC";1994-08-15;31.85;19.714;1.421
"PLAVEC";1994-09-15;25.81;15.381;1.167
"PLAVEC";1994-10-15;31.32;6.528;0.981
"PLAVEC";1994-11-15;21.08;5.289;0.834
"PLAVEC";1994-12-15;33.65;0.493;0.782
"PLAVEC";1995-01-15;27.04;-1.762;0.573
"PLAVEC";1995-02-15;21.3;3.281;0.48
"PLAVEC";1995-03-15;33.71;2.495;2.036
"PLAVEC";1995-04-15;47.14;8.786;1.786
"PLAVEC";1995-05-15;48.83;13.008;1.638
"PLAVEC";1995-06-15;66.12;15.466;1.658
"PLAVEC";1995-07-15;72.03;21.387;1.292
"PLAVEC";1995-08-15;64.35;18.266;0.72
"PLAVEC";1995-09-15;110.22;12.669;0.931
"PLAVEC";1995-10-15;6.23;10.241;0.305
"PLAVEC";1995-11-15;45.25;0.557;0.943
"PLAVEC";1995-12-15;45.28;-2.319;6.761
"PLAVEC";1996-01-15;38.85;-4.61;7.881
"PLAVEC";1996-02-15;16.34;-4.809;9.259
"PLAVEC";1996-03-15;29.73;-0.704;15.147
"PLAVEC";1996-04-15;56.79;8.38;18.279
"PLAVEC";1996-05-15;105.06;13.825;17.292
"PLAVEC";1996-06-15;97.18;16.888;13.609
"PLAVEC";1996-07-15;50.25;16.489;8.908
"PLAVEC";1996-08-15;74.22;17.275;7.685
"PLAVEC";1996-09-15;58.37;10.44;6.107
"PLAVEC";1996-10-15;45.98;9.373;5.133
"PLAVEC";1996-11-15;29.39;4.988;4.209
"PLAVEC";1996-12-15;28.65;-4.678;3.618
"PLAVEC";1997-01-15;14.13;-4.317;7.158
"PLAVEC";1997-02-15;19.64;1.384;11.529
"PLAVEC";1997-03-15;37.83;3.965;9.145
"PLAVEC";1997-04-15;42.3;5.481;6.859
"PLAVEC";1997-05-15;58.3;13.821;6.445
"PLAVEC";1997-06-15;68.81;16.942;5.526
"PLAVEC";1997-07-15;183.19;17.227;13.058
"PLAVEC";1997-08-15;52.19;18.998;5.768
"PLAVEC";1997-09-15;28.45;13.869;4.051
"PLAVEC";1997-10-15;24.26;6.324;3.337
"PLAVEC";1997-11-15;59.35;3.581;3.289
"PLAVEC";1997-12-15;33.74;0.88;9.193
"PLAVEC";1998-01-15;10.88;0.269;5.981
"PLAVEC";1998-02-15;3.49;3.435;4.434
"PLAVEC";1998-03-15;21.6;3.347;3.892
"PLAVEC";1998-04-15;25.01;9.988;3.347
"PLAVEC";1998-05-15;43.93;13.81;3.092
"PLAVEC";1998-06-15;97.71;17.889;3.523
"PLAVEC";1998-07-15;78.37;18.492;2.516
"PLAVEC";1998-08-15;21.73;18.871;1.577
"PLAVEC";1998-09-15;59.02;13.225;1.386
"PLAVEC";1998-10-15;59.19;8.573;1.217
"PLAVEC";1998-11-15;24.06;0.778;1.023
"PLAVEC";1998-12-15;6.43;-2.482;0.766
"PLAVEC";1999-01-15;10.02;-0.924;0.642
"PLAVEC";1999-02-15;37.94;-1.141;2.948
"PLAVEC";1999-03-15;18.81;5.092;1.858
"PLAVEC";1999-04-15;49.64;9.695;2.609
"PLAVEC";1999-05-15;53.34;14.081;2.408
"PLAVEC";1999-06-15;87.8;16.296;2.935
"PLAVEC";1999-07-15;137.6;19.594;4.382
"PLAVEC";1999-08-15;71.95;17.676;1.982
"PLAVEC";1999-09-15;33.88;16.622;0.843
"PLAVEC";1999-10-15;19.49;8.757;0.587
"PLAVEC";1999-11-15;29.03;2.051;0.542
"PLAVEC";1999-12-15;30.42;-0.7;0.383
"PLAVEC";2000-01-15;41.69;-2.605;2.641
"PLAVEC";2000-02-15;20.95;2.535;10.406
"PLAVEC";2000-03-15;78.69;3.912;19.509
"PLAVEC";2000-04-15;12.08;12.105;8.375
"PLAVEC";2000-05-15;50.78;15.573;7.55
"PLAVEC";2000-06-15;19.85;18.405;5.9
"PLAVEC";2000-07-15;79.88;16.585;5.151
"PLAVEC";2000-08-15;75.64;19.761;4.272
"PLAVEC";2000-09-15;43.49;13.241;3.492
"PLAVEC";2000-10-15;51.06;11.239;2.941
"PLAVEC";2000-11-15;25.84;5.881;2.501
"PLAVEC";2000-12-15;38.23;0.545;2.28
"PLAVEC";2001-01-15;29.59;-1.557;3.067
"PLAVEC";2001-02-15;13.96;0.693;4.395
"PLAVEC";2001-03-15;49.97;4.219;9.574
"PLAVEC";2001-04-15;38.3;7.523;5.145
"PLAVEC";2001-05-15;51.35;15.259;4.781
"PLAVEC";2001-06-15;32.51;15.161;3.405
"PLAVEC";2001-07-15;85.68;19.138;3.343
"PLAVEC";2001-08-15;66.06;19.368;2.498
"PLAVEC";2001-09-15;68.94;11.749;2.056
"PLAVEC";2001-10-15;15.61;11.388;1.606
"PLAVEC";2001-11-15;32.48;1.919;1.425
"PLAVEC";2001-12-15;37.57;-3.813;1.11
"PLAVEC";2002-01-15;12.85;-1.087;1.673
"PLAVEC";2002-02-15;24.63;3.474;6.27
"PLAVEC";2002-03-15;41.61;4.684;6.32
"PLAVEC";2002-04-15;30.56;8.22;3.547
"PLAVEC";2002-05-15;31.01;15.989;2.962
"PLAVEC";2002-06-15;145.22;18.453;5.211
"PLAVEC";2002-07-15;53.36;19.757;2.596
"PLAVEC";2002-08-15;164.88;19.337;4.535
"PLAVEC";2002-09-15;46.27;12.994;2.166
"PLAVEC";2002-10-15;80.69;7.103;14.011
"PLAVEC";2002-11-15;56.19;5.42;18.298
"PLAVEC";2002-12-15;55.17;-2.907;15.175
"PLAVEC";2003-01-15;33.87;-2.347;17.688
"PLAVEC";2003-02-15;4.24;-3.641;18.16
"PLAVEC";2003-03-15;11.66;4.47;13.969
"PLAVEC";2003-04-15;21.71;8.092;11.922
"PLAVEC";2003-05-15;64.11;16.332;11.074
"PLAVEC";2003-06-15;18.85;20.908;8.317
"PLAVEC";2003-07-15;55.72;19.659;7.073
"PLAVEC";2003-08-15;29.78;21.887;5.827
"PLAVEC";2003-09-15;31.76;14.145;4.881
"PLAVEC";2003-10-15;52.14;5.8;4.104
"PLAVEC";2003-11-15;27.02;5.152;3.543
"PLAVEC";2003-12-15;39.24;-0.607;2.878
"PLAVEC";2004-01-15;55.31;-3.762;6.264
"PLAVEC";2004-02-15;27.17;0.704;27.495
"PLAVEC";2004-03-15;59.39;2.748;19.065
"PLAVEC";2004-04-15;36.97;9.643;11.195
"PLAVEC";2004-05-15;39;12.213;9.412
"PLAVEC";2004-06-15;81.19;16.393;8.751
"PLAVEC";2004-07-15;31.44;18.269;6.404
"PLAVEC";2004-08-15;39.58;19.166;5.337
"PLAVEC";2004-09-15;52.3;13.802;4.476
"PLAVEC";2004-10-15;49.27;9.785;3.754
"PLAVEC";2004-11-15;38.67;4.016;3.276
"PLAVEC";2004-12-15;11.36;-0.576;2.606
"PLAVEC";2005-01-15;38.12;-0.248;3.302
"PLAVEC";2005-02-15;37.9;-3.219;7.929
"PLAVEC";2005-03-15;9.75;1.813;5.3
"PLAVEC";2005-04-15;55.7;9.961;5.744
"PLAVEC";2005-05-15;66.57;13.986;5.523
"PLAVEC";2005-06-15;34.35;17.01;3.46
"PLAVEC";2005-07-15;97.88;18.827;3.729
"PLAVEC";2005-08-15;103.26;16.958;3.131
"PLAVEC";2005-09-15;41.92;14.963;2.065
"PLAVEC";2005-10-15;6.48;9.557;1.547
"PLAVEC";2005-11-15;14.85;2.491;1.311
"PLAVEC";2005-12-15;37.7;-1.087;1.086
"PLAVEC";2006-01-15;37.71;-5.348;0.911
"PLAVEC";2006-02-15;20.41;-2.599;3.478
"PLAVEC";2006-03-15;67.76;0.716;32.231
"PLAVEC";2006-04-15;55.87;9.422;8.54
"PLAVEC";2006-05-15;72.9;13.341;8.282
"PLAVEC";2006-06-15;92.16;17.739;7.935
"PLAVEC";2006-07-15;36.32;22.3;4.583
"PLAVEC";2006-08-15;127.88;15.694;4.773
"PLAVEC";2006-09-15;7.81;16.381;3.014
"PLAVEC";2006-10-15;11.71;11.018;2.533
"PLAVEC";2006-11-15;21.44;6.05;2.157
"PLAVEC";2006-12-15;9.99;2.092;1.785
"PLAVEC";2007-01-15;49.35;3.298;1.863
"PLAVEC";2007-02-15;32.94;2.866;3.131
"PLAVEC";2007-03-15;56.42;5.74;9.79
"PLAVEC";2007-04-15;1.01;11.474;4.246
"PLAVEC";2007-05-15;63.83;15.007;4.386
"PLAVEC";2007-06-15;59.68;19.238;3.467
"PLAVEC";2007-07-15;60.45;19.586;2.737
"PLAVEC";2007-08-15;33.06;18.978;2.136
"PLAVEC";2007-09-15;101.19;12.117;1.896
"PLAVEC";2007-10-15;35.32;7.683;1.799
"PLAVEC";2007-11-15;55.32;1.631;7.833
"PLAVEC";2007-12-15;16.28;-1.077;6.129
"PLAVEC";2008-01-15;23.31;1.036;12.196
"PLAVEC";2008-02-15;10.03;2.456;5.158
"PLAVEC";2008-03-15;49.6;3.725;11.017
"PLAVEC";2008-04-15;30.17;9.119;6.388
"PLAVEC";2008-05-15;35.4;14.713;5.431
"PLAVEC";2008-06-15;32.92;18.769;4.389
"PLAVEC";2008-07-15;93.88;19.185;4.016
"PLAVEC";2008-08-15;44.83;18.968;3.05
"PLAVEC";2008-09-15;43.06;13.14;2.53
"PLAVEC";2008-10-15;15.77;8.944;2.097
"PLAVEC";2008-11-15;46.83;5.222;1.787
"PLAVEC";2008-12-15;19.29;0.877;1.543
"PLAVEC";2009-01-15;16.58;-3.407;1.236
"PLAVEC";2009-02-15;52.14;-0.709;5.21
"PLAVEC";2009-03-15;74.65;3.771;30.023
"PLAVEC";2009-04-15;9.68;13.256;7.571
"PLAVEC";2009-05-15;65.55;14.319;7.206
"PLAVEC";2009-06-15;149.75;16.021;8.566
"PLAVEC";2009-07-15;135.81;19.372;10.837
"PLAVEC";2009-08-15;51.59;19.688;4.74
"PLAVEC";2009-09-15;21.99;16.11;3.226
"PLAVEC";2009-10-15;27.56;8.198;2.716
"PLAVEC";2009-11-15;41.13;5.389;2.4
"PLAVEC";2009-12-15;35.09;-0.652;1.849
"PLAVEC";2010-01-15;56.18;-4.171;5.374
"PLAVEC";2010-02-15;20.28;-1.392;11.055
"PLAVEC";2010-03-15;20.26;3.619;12.212
"PLAVEC";2010-04-15;62.09;9.07;10.362
